"label"	"post"	"post_augmented"
"ENFJ"	"yeah i have. but the thing is, you can't really classify people into stereotypes, but you can get a general idea of what thought processes they prefer to engage in, and what is the most efficient..."	"yeah i have. but the thing is, can ' t really people stereotypes, you a general idea of what thought they in, and what is the most efficient. .."
"ENFJ"	"response to the question: chicken > egg any day derail: i'm not the brightest when it comes to evolution, i've been told about the primordial soup and the aminoacids, proteins, dna and how it..."	"to the question: chicken> any derail: ' not the brightest when it comes to evolution, ' ve been told primordial soup and the aminoacids, proteins, and how it. .."
"ENFJ"	"i have to disagree with some of this. i am perfectly fine being friends with those i have been sexual with and it maybe didn't work out or was awkward or we just decided we were bored with each..."	"i have to disagree some of this. i perfectly fine with those i sexual with and it maybe ' t work out or awkward or we just decided we bored with. .."
"ENFJ"	"care to explain? i'm only two months deep with an <mbti> and this is probably the best relationship i've ever had, including one that lasted almost 15 years. i've never had a relationship where so..."	"care to? i ' only two deep with an <mbti> and this is probably the relationship ' ever, including one that lasted almost 15 years. ' ve never a relationship so. .."
"ENFJ"	"i become cold. extremely cold. not only lacking emotion, but completely devoid of love, and remorse. and i become mute. i walk past every one with my head down. everything becomes vapid, holding..."	"i become cold. extremely. not only emotion, but completely of love, and remorse. and i become. every one with my down. everything, holding. .."
"ENFJ"	"well, i will concede first that we cannot fully understand ourselves. as socrates once said, the only thing that i know is that i don't know. personally, i just use the mbti out of curiosity. and..."	"well, i concede first that we cannot understand. once said, the only thing that i know is that don ' t. personally, i just use the of curiosity. ..."
"ENFJ"	"i always knew wanted i wanted to do as a career since the time i was 15 years old in high school and it worked out for me. i later obtained an ma in that field. i switched jobs a lot in my early..."	"i always knew wanted wanted to do a career since i was 15 years old in school it worked out for. later obtained an ma in that field. switched a lot in my early. .."
"ENFJ"	"oh sweetie i'm so sorry :sad: i dated an <mbti> and went through some very similar feelings and patterns. the emotions going through you are so anxiety-ridden, and there's a fear, like your life is..."	"oh sweetie i ' m sorry: sad: i an <mbti> and some very feelings and. the emotions through you are so anxiety -, and there ' a fear, like your is. .."
"ENFJ"	"that's basically it...i do think that personality can change by first conciously changing how you behave and think. there has been quite a bit of debate about this among psychologist and obviously..."	"' s it. .. i do think personality can change by changing how behave and think. there has been quite a bit of this among and. .."
"ENFJ"	"since i'm not sure what i would like to get out of life, i am right now being drawn towards translating and tesol. the biggest appeal for me, is to have a job that is location irrelevant, which..."	"since i ' not sure what i would like to of life, i am right now being drawn towards translating. the appeal for me, is to have is location irrelevant, ..."
"ENFJ"	"oh, my bad, you are an <mbti>, oops! as for being perfect, don't be modest! i'm sure you're beyond perfect! :) as for me, i'm striving for self-actualization; it's quite fun!"	"oh, my bad, you are an <mbti>, ! for being perfect, don ' be modest! i ' sure you ' beyond perfect! :) for, i ' m striving for self -; ' s quite!"
"ENFJ"	"i can relate to the ne-ni difference between me and my <mbti>. he throws out many ideas in one conversation, while i try to put them together or try to see how they are connected. when he jumps from..."	"i can the ne - ni between me and <mbti>. he out many ideas in one, while try put them together or try to how they are connected. when he jumps. .."
"ENFJ"	"not an <mbti>.. fellow f dom here, girl honestly people oonly really learn from experiences, and its great that your willing to consider reconciliation, and i'm not trying to undercut that but, what..."	"not an <mbti>. . f dom, honestly people oonly learn from experiences, and its that your willing consider, and ' not to undercut that but, what. .."
"ENFJ"	"jawz no comparison at all. just trying to suggest that sometimes it takes a long time but it eventually does get better. no worries. i have had people compare their heartbreaks to mine and mine..."	"jawz no all. just trying suggest sometimes long but it eventually does get better. worries. have had people compare their heartbreaks to mine and mine. .."
"ENFJ"	"how it could or should be, doesn't exactly mean we are totally fucked up now lol. i can imagine today's society satisfying many people that lived in the past... if they could only see."	"how could or should be, doesn ' t exactly mean are totally fucked up now lol. i can imagine today ' s society that in past. .. could only."
"ENFJ"	"where are you from? i'll come meet you!! :p we are somewhat hard to find statistically, but as for me, i love being in leadership positions and am pretty positive and friendly. i can also keep to..."	"where are you from? ' come meet! !: are somewhat hard to statistically, but as for me, love being in leadership positions and positive and friendly. can also keep to. .."
