"label"	"post"	"post_augmented"
"ENTJ"	"interesting. i don't think i am an <mbti>, and i honestly don't think i am an <mbti> either although i can recognize with a few parts. i know a few estjs and istjs and all of them come across as sheep to..."	"interesting. i don ' t think i an am <mbti>, and i don honestly ' t i think <mbti> am an either can although i with recognize a few parts. know i a few estjs and istjs all and of them come across as sheep to. .."
"ENTJ"	"i hope that makes you feel better. making people feel good about themselves is important to me, and i hope you aren't angry or sad about something i said. do you want anything that could make you..."	"i hope that you feel makes better. making feel people good about is themselves important to me, and i hope you aren t ' angry or sad something about i. said do you want anything that could you make. .."
"ENTJ"	"i live with an <mbti>, who definitely has a schedule. getting to work in the morning is a very well planned and meticulous activity. may i ask, what is your reasoning behind these schedules, which..."	"I live an with <mbti>, definitely who a has schedule. getting to work in the morning is a very well planned and meticulous activity. i may ask, what is your behind reasoning these schedules, . which.."
"ENTJ"	"i write prose, music and code on my free time. at work, i do mostly graphic design. i try to plan my life so that i'm able to spend as much time as possible practicing different artistic skills."	"write I prose, music and code on my time free. work at, do i mostly graphic design i. try to plan life my that so i ' m able as to spend much time possible as practicing different artistic skills."
"ENTJ"	"if we're talking about physics, i'm not sure i quite follow your trail of thought. the observer effect implies things are not finite, that some things are not measurable and that thus, by..."	"we if ' re talking about physics, i ' m i not sure follow quite your trail of thought the. observer implies effect things are not finite, that things some are not and that measurable thus, . by.."
"ENTJ"	"honestly, i'm a lot more likely to make myself guilty than someone else. if somebody tries to guilt me about something i tend to just get annoyed at them, usually. generally i can back up most of the..."	"honestly, i ' a m lot more to make likely myself guilty than someone else. somebody if tries to guilt me about something tend i to just get annoyed at, them usually generally. can i up back of most the. .."
"ENTJ"	"um, thanks. i mean, i can only take credit for the name. but i like colorado too. it's why i, you know, live here and all. :) bwa ha ha ha .... yeah istjs would be too busy judging you for..."	"um, . thanks i, mean i can only take credit for the name. but i like colorado too. ' it s why i, you know live, here and all. :) ha ha bwa ha. .. . yeah istjs be would too judging you busy for. .."
"ENFJ"	"kyusaku don't worry about what you said, i understand that you were letting your frustration out. i wasn't really offended, i just wanted to tell you that enfjs really do commit, but i see that..."	"kyusaku ' don t worry about what you said, i that understand were you letting your frustration out. i ' wasn offended t, really i just wanted to tell you that enfjs really do, commit but i see that. .."
"ENFJ"	"i definitely enjoy having my alone time, but at the same time i want to be alone with people? going out and going on random adventures is fun but i'm also super content just staying at home, playing..."	"Definitely I having enjoy my alone time, at but the same time i want to be alone people with? out going and on going random adventures is fun i but ' also m content super just staying at home, . playing.."
"ENFJ"	"isn't it crazy when someone you barely know tells you such personal stuff? it happens to me all the time too! i've had complete strangers on the street tell me they were recovering heroine addicts,..."	"isn ' it t crazy when someone barely you know you tells such personal stuff? happens it me to the all time too! i ' ve had complete strangers the on street tell me were they addicts recovering heroine, ..."
"ENFJ"	"cognitive dissonance doesn't feel present in this situation for me. he told me he is open about talking about the past but i'm not ready yet. so that's on me, the closure stuff. but i am trusting my..."	"Dissonance cognitive doesn ' t feel present in this for situation me. he told me he is open about about talking but the past i ' not m ready yet. so ' that on s me, the closure stuff. but am trusting i my. .."
"ENFJ"	"i suppose that's true... i dunno, it just seems to me that he exaggerates his behavior, you know, he's acting, which is why he focuses on the physical stuff, so i guess that could mean that his..."	"that I suppose ' s true. . i. , it just dunno seems to me he that exaggerates his behavior you, know, he ' s acting, which is why focuses he on the physical stuff so, i guess that could mean that his. .."
